ID_Encuestado,Marca_Actual,Ocupacion,Edad,Ingreso_Mensual,Gasto_Tecnologia,Horas_Pantalla,Calidad_Percibida_1,Calidad_Percibida_2,Satisfaccion_1,Satisfaccion_2,Lealtad_1,Lealtad_2,Score_Perfil_A,Score_Perfil_B,Score_Perfil_C
834,Samsung,Estudiante,49,2991.5910791297424,375.1846200848048,5.238652625472852,6,7,7.0,6.0,6.0,7.0,5,7,8
835,Apple,Creativo,51,4241.320967832096,605.4977148212441,3.9236203514799204,7,6,7.0,7.0,7.0,7.0,9,2,6
836,Apple,Creativo,62,4930.021244741742,786.3362022036009,2.5935869660409505,6,7,5.0,5.0,5.0,6.0,7,3,6
837,Motorola,Ejecutivo,36,1702.875878227234,257.54898827245665,6.137388643015044,4,3,5.0,5.0,6.0,6.0,3,6,4
838,Apple,Estudiante,55,3796.4288119858506,596.9250809228799,3.593587237810358,3,4,2.0,2.0,2.0,2.0,7,9,6
839,Xiaomi,Estudiante,33,2524.0608460516364,455.26733274201695,6.627602375972382,5,6,5.0,5.0,4.0,4.0,1,7,8
840,Apple,Creativo,19,2274.5600700299683,391.3740879211192,9.126142044401966,4,3,5.0,5.0,3.0,3.0,5,6,5
841,Samsung,Estudiante,57,4821.334062080752,730.07392656917,2.9202175884005497,4,5,7.0,7.0,6.0,5.0,8,10,7
842,Xiaomi,Estudiante,34,2457.971490336101,473.1628560430051,6.687779434808968,4,3,5.0,5.0,5.0,6.0,2,7,4
843,Samsung,Estudiante,51,2519.6507426680428,346.5308039603948,5.8150499826693895,4,4,4.0,4.0,3.0,3.0,3,8,7
844,Motorola,Creativo,59,4239.503850074632,630.9100954615672,4.0138126641818905,3,3,4.0,5.0,5.0,4.0,8,2,5
845,Samsung,Ejecutivo,33,3344.982034302101,500.2252885701768,7.4215808951176525,5,5,6.0,6.0,6.0,7.0,9,3,6
846,Samsung,Ingeniero,55,3598.1201092401125,534.5969280851679,4.212727507884538,5,6,5.0,4.0,5.0,5.0,10,6,8
847,Samsung,Ejecutivo,19,1597.4812599301695,186.16165614146738,8.270828079423637,1,1,4.0,4.0,4.0,4.0,2,2,4
848,Samsung,Ingeniero,19,1731.3702973111504,180.52305333864763,8.540784932342175,4,3,4.0,4.0,5.0,6.0,4,6,8
849,Apple,Estudiante,43,3575.1026835656176,557.1254812538023,5.127997561736866,4,4,4.0,4.0,5.0,4.0,8,9,8
850,Xiaomi,Ejecutivo,30,2272.76952935751,309.2417401260936,8.99067601719,1,1,2.0,3.0,4.0,4.0,1,2,8
851,Samsung,Ingeniero,64,4364.380150171422,750.0474619747774,4.177580180331922,5,6,4.0,3.0,4.0,4.0,9,2,8
852,Apple,Creativo,48,3413.90145786997,508.4581025187335,6.50298549871692,2,1,1.0,1.0,2.0,1.0,7,6,5
853,Samsung,Creativo,51,3512.3101937886167,514.272066193718,5.971023946360767,6,7,6.0,6.0,6.0,7.0,10,5,8
854,Motorola,Ejecutivo,56,4150.646163376116,677.3139138265501,4.7272892692834105,2,3,3.0,3.0,3.0,4.0,10,2,8
855,Samsung,Ejecutivo,20,1760.7100500679028,284.2161393825715,9.385789422359807,5,4,6.0,7.0,6.0,6.0,5,4,5
856,Samsung,Estudiante,25,2034.7067199088606,296.43013659697664,7.687914711191917,7,7,7.0,7.0,7.0,7.0,5,8,7
857,Samsung,Ejecutivo,40,3398.801424999877,477.78362636175933,5.270224716825637,4,3,7.0,7.0,7.0,7.0,8,5,5
858,Apple,Estudiante,31,2056.5373379156736,491.3656908873047,6.914819231562964,2,2,4.0,3.0,3.0,3.0,4,10,6
859,Xiaomi,Estudiante,44,2759.8899045888365,432.0727738014124,4.593833087584868,3,2,3.0,3.0,4.0,4.0,3,8,5
860,Apple,Creativo,46,2669.8428543282034,454.69790701845034,3.2982956718901972,3,2,3.0,4.0,4.0,4.0,3,5,7
861,Apple,Creativo,56,4224.505456638277,582.5285424840667,3.547457756940974,1,1,3.0,3.0,2.0,3.0,7,6,6
862,Apple,Ingeniero,56,3747.3815159593664,533.2079580727212,4.472881532970874,5,6,5.0,5.0,5.0,6.0,10,6,6
863,Apple,Creativo,18,1243.192426960467,292.09615845858445,9.26192478548808,5,4,4.0,4.0,4.0,4.0,2,4,4
864,Apple,Creativo,34,3126.904281154534,538.8821891409618,5.744480795423645,2,1,3.0,3.0,4.0,5.0,9,2,8
865,Apple,Ejecutivo,58,3622.228919212282,566.2154430685065,5.210162453527154,4,3,5.0,4.0,5.0,6.0,7,5,6
866,Apple,Creativo,47,2914.1609605815574,418.04559949738245,4.0893170141931225,5,5,7.0,7.0,7.0,7.0,2,2,6
867,Samsung,Ingeniero,30,2402.1607205615237,348.62231948639976,6.08047753386055,2,1,2.0,4.0,3.0,3.0,2,2,7
868,Samsung,Ejecutivo,38,3639.361804733946,512.0987339472854,7.649156603396451,2,3,3.0,3.0,1.0,1.0,9,2,6
869,Samsung,Ingeniero,36,2602.518901751715,332.5353687558252,6.447621019962496,6,5,7.0,7.0,6.0,6.0,5,6,7
870,Apple,Creativo,36,3087.669432057792,509.34262402171953,6.226378054715357,6,5,7.0,7.0,6.0,6.0,10,2,8
871,Samsung,Ingeniero,42,3463.540010225477,546.4725626734244,6.035279989907827,5,5,5.0,5.0,6.0,6.0,8,5,4
872,Samsung,Ejecutivo,39,3171.636649003203,512.5494381675941,4.893596749281954,2,1,3.0,2.0,4.0,4.0,9,6,4
873,Xiaomi,Estudiante,48,4035.5358248371313,588.4854743274565,4.869151871426177,1,2,1.0,1.0,4.0,4.0,10,7,8
874,Apple,Ingeniero,34,2346.441997683861,364.74824840923725,6.602661158126551,1,1,3.0,4.0,3.0,3.0,2,6,8
875,Samsung,Ingeniero,40,2478.3325784748317,350.147698522518,7.231380936179432,6,7,7.0,7.0,7.0,6.0,1,3,5
876,Samsung,Ejecutivo,49,2918.5166719875024,401.41209765961,3.4295828606985985,5,5,7.0,7.0,7.0,7.0,3,3,6
877,Xiaomi,Ejecutivo,27,2277.7657923501033,425.0179906596243,9.062990315375771,4,3,3.0,3.0,3.0,4.0,1,3,6
878,Samsung,Ingeniero,27,1876.4766710797355,287.5468655039974,7.1753522616749565,7,7,7.0,7.0,6.0,6.0,5,3,6
879,Apple,Creativo,53,3723.7704559326644,583.9382853042267,3.58944375103299,1,1,3.0,3.0,4.0,4.0,8,6,7
880,Samsung,Ingeniero,25,2288.494209862447,385.0618321722421,6.208365283865609,1,2,2.0,1.0,4.0,4.0,3,2,5
881,Samsung,Ejecutivo,37,3359.2866515930205,510.59504205060426,6.573149317004206,6,6,6.0,5.0,5.0,5.0,9,4,6
882,Xiaomi,Estudiante,49,3595.57215411802,551.3674603189606,3.752790519931474,6,5,4.0,4.0,5.0,5.0,8,10,7
883,Samsung,Estudiante,31,2341.924072069276,296.957351962706,6.339876454906902,5,6,6.0,6.0,6.0,5.0,3,7,7
884,Apple,Creativo,45,3455.4246022163416,473.50793891062193,5.250096939122201,6,6,5.0,4.0,5.0,5.0,10,2,4
885,Samsung,Ingeniero,63,3634.9029900510295,497.84471075123207,4.843675739404825,3,2,3.0,5.0,4.0,4.0,10,5,7
886,Samsung,Estudiante,41,3030.929655987841,484.9123692392029,6.918453459263973,7,7,7.0,7.0,6.0,7.0,7,10,8
887,Xiaomi,Ingeniero,32,2759.7006167977906,417.49962516077187,6.157007609881041,2,1,2.0,1.0,2.0,2.0,4,5,7
888,Samsung,Ejecutivo,39,3014.658799075063,407.39724167298004,5.887316829779078,1,2,1.0,1.0,2.0,2.0,7,4,8
889,Samsung,Estudiante,47,3557.532547467992,562.6348242019591,3.704615099824254,3,4,5.0,5.0,5.0,5.0,10,9,8
890,Apple,Creativo,21,1727.9769921436043,286.369371869246,5.86090448675628,4,4,5.0,4.0,4.0,4.0,2,2,4
891,Xiaomi,Ejecutivo,30,3076.015701404758,426.6540556457455,5.77094755240738,3,3,3.0,4.0,3.0,2.0,10,4,4
892,Apple,Creativo,40,3911.0844746978532,585.2712939732143,7.123097361325811,5,4,6.0,5.0,5.0,5.0,9,2,7
893,Xiaomi,Ejecutivo,25,1448.661927570703,244.6563728886293,8.28008072222146,4,5,5.0,6.0,6.0,7.0,4,5,4
894,Apple,Estudiante,35,2142.201002022876,278.4123825974602,6.883436262596614,4,3,6.0,7.0,4.0,4.0,2,7,4
895,Xiaomi,Creativo,29,2471.5415040121925,399.04256384662636,5.642375513379423,6,7,5.0,6.0,5.0,5.0,3,5,6
896,Samsung,Creativo,48,3271.724509723563,505.80985666671256,4.488340422608854,3,3,3.0,2.0,3.0,3.0,9,3,7
897,Samsung,Ejecutivo,31,3498.206202886391,474.7709451579073,6.042178971821379,5,4,6.0,5.0,5.0,6.0,8,2,7
898,Motorola,Creativo,51,3659.8921617122305,559.9736610067396,4.734001629379437,1,1,3.0,4.0,3.0,3.0,8,5,7
899,Samsung,Ejecutivo,35,3446.2726268629785,535.223323362242,6.270946443367884,7,7,6.0,6.0,6.0,6.0,8,4,4
900,Samsung,Ejecutivo,51,2525.4380567732,347.51565220904007,3.8980431433041707,6,7,5.0,6.0,5.0,4.0,1,3,4
901,Samsung,Ejecutivo,28,2807.084741666176,393.69852875661593,7.549216807898543,3,4,4.0,4.0,5.0,5.0,5,2,8
902,Samsung,Ejecutivo,58,3542.2415903708397,480.9152420090665,4.428946380204239,1,1,3.0,3.0,4.0,3.0,10,5,5
903,Samsung,Estudiante,29,2084.2287151901714,290.184358822331,6.371176900907053,3,2,4.0,4.0,3.0,2.0,4,8,5
904,Xiaomi,Ejecutivo,32,2475.8209867939377,370.76904749723326,7.104278391632531,6,7,5.0,5.0,4.0,4.0,3,5,5
905,Samsung,Ingeniero,48,2687.708180134454,375.930119085452,6.32428536833052,1,1,3.0,2.0,3.0,3.0,2,2,6
906,Apple,Creativo,46,3521.392762660926,453.9645194869445,6.8280607771232456,6,7,5.0,5.0,5.0,6.0,8,3,4
907,Samsung,Ingeniero,43,3245.3574833583975,452.37422127192826,6.190662156609859,3,2,3.0,3.0,2.0,2.0,7,3,8
908,Apple,Estudiante,35,2883.096124093635,411.5998132734451,6.961267943409356,4,5,5.0,4.0,6.0,6.0,2,8,8
909,Samsung,Ingeniero,49,3893.5155110664527,624.8692621415805,4.859861085975688,7,6,7.0,7.0,7.0,7.0,10,2,5
910,Apple,Creativo,39,3707.391023097077,585.846899203408,7.1297128955351585,2,2,4.0,4.0,3.0,3.0,7,6,6
911,Xiaomi,Ingeniero,55,3568.1444754562262,577.032725262184,3.4296485486602126,7,7,6.0,7.0,6.0,7.0,8,2,6
912,Samsung,Estudiante,34,2938.675319868237,403.8503531302871,7.513850143408164,4,5,5.0,5.0,5.0,5.0,2,9,5
913,Xiaomi,Ejecutivo,40,3146.4941041674897,479.0516545790906,5.712395265819197,6,5,5.0,4.0,6.0,6.0,9,3,5
914,Apple,Ingeniero,41,3238.80725316447,364.6687630245938,7.390936827201729,7,6,7.0,7.0,5.0,4.0,10,2,4
915,Xiaomi,Estudiante,25,2446.298832232992,388.39084474399823,8.088206407040074,6,5,7.0,6.0,7.0,7.0,2,8,6
916,Apple,Estudiante,58,4695.251672282419,734.8326345374028,4.132133768926899,6,7,7.0,6.0,6.0,6.0,10,8,8
917,Apple,Creativo,23,1920.1615657553532,270.4429764702568,7.4635123510957255,1,1,3.0,3.0,4.0,4.0,5,6,5
918,Motorola,Creativo,22,1337.132048398159,215.3412978458129,8.325612854448437,5,4,6.0,6.0,5.0,6.0,5,5,4
919,Xiaomi,Ingeniero,61,3701.0631156920563,479.41325358530577,4.377124347686054,6,5,6.0,6.0,5.0,5.0,9,3,8
920,Samsung,Ejecutivo,46,3678.6334667677024,511.74167049516416,5.001656995499472,7,6,7.0,7.0,5.0,6.0,9,4,6
921,Motorola,Estudiante,45,3261.6647543235886,527.522175070152,5.5918357582683464,7,7,7.0,7.0,7.0,7.0,8,10,5
922,Samsung,Ingeniero,28,2166.200329752502,350.492713389854,8.0963900873486,7,7,6.0,6.0,6.0,6.0,4,4,5
923,Motorola,Estudiante,18,1361.751365795179,183.66997931703847,6.836643742119749,4,3,6.0,6.0,6.0,5.0,2,7,4
924,Xiaomi,Estudiante,60,4110.643060865266,657.1645750000254,4.725878220553713,2,1,4.0,3.0,7.0,7.0,10,10,4
925,Apple,Ejecutivo,36,3122.2531376369047,475.2528764855312,6.921214578359354,6,6,6.0,7.0,7.0,6.0,9,3,6
926,Samsung,Ejecutivo,26,2452.936027548014,342.7293559360941,8.586647475561492,6,6,6.0,6.0,5.0,5.0,1,4,5
927,Samsung,Ingeniero,44,3073.334834422527,451.8588596332143,4.884346298696762,6,5,6.0,6.0,5.0,5.0,9,4,4
928,Apple,Ejecutivo,51,3623.320642148731,520.7272117567328,4.90571608609289,1,1,4.0,3.0,4.0,4.0,8,3,5
929,Xiaomi,Ejecutivo,61,4120.4214832787075,558.8744249508796,4.105068376004895,6,6,7.0,6.0,7.0,7.0,8,2,6
930,Samsung,Ingeniero,21,2144.8484656088312,384.56156013642976,8.638796517200236,4,4,4.0,4.0,6.0,6.0,2,3,5
931,Samsung,Ejecutivo,53,3057.84752449044,430.27590700893643,5.1291169291609995,3,2,2.0,3.0,1.0,1.0,9,6,8
932,Apple,Creativo,35,2848.663175307439,385.68144058127024,5.260444901187725,5,6,6.0,6.0,7.0,6.0,5,3,5
933,Motorola,Estudiante,32,2379.701765766903,280.4878488393675,7.091044032861646,7,7,5.0,5.0,6.0,6.0,1,7,7
934,Apple,Estudiante,30,3020.3093030048794,321.24800207127555,9.004228774270409,6,5,5.0,5.0,4.0,5.0,10,8,7
935,Samsung,Estudiante,36,2866.459320875137,465.04374153721994,7.011757575961315,1,1,2.0,2.0,2.0,3.0,2,7,6
936,Samsung,Estudiante,23,2567.739610911446,424.84137598852755,9.338046944536599,4,4,4.0,4.0,2.0,2.0,2,7,6
937,Samsung,Ingeniero,29,2299.109306475124,404.51832520100396,8.143061377294812,6,6,7.0,6.0,6.0,5.0,1,2,6
938,Motorola,Estudiante,54,3567.143081194271,527.6194963706315,5.962401935438409,1,2,2.0,3.0,3.0,3.0,10,10,8
939,Samsung,Estudiante,34,3447.125623128166,500.96921710454507,6.909968660984704,3,2,5.0,5.0,7.0,6.0,8,8,8
940,Xiaomi,Estudiante,40,3218.167594207754,457.338983466006,6.521845109612117,2,2,2.0,2.0,4.0,5.0,7,8,5
941,Samsung,Estudiante,43,2792.7427337971308,398.0835285776595,5.955517756641375,6,7,6.0,5.0,4.0,4.0,5,8,4
942,Apple,Creativo,46,3748.4872193102374,618.262600433545,5.404340865049522,4,5,5.0,5.0,6.0,6.0,9,4,7
943,Xiaomi,Estudiante,50,3233.3476332860646,483.67638255646176,5.742194980069105,1,2,3.0,3.0,1.0,1.0,8,8,7
944,Apple,Creativo,44,3312.8490689057617,515.8309001359344,5.078998060992799,1,1,3.0,3.0,3.0,4.0,9,3,7
945,Samsung,Ingeniero,42,4018.3373154297024,580.6502557164351,7.685382316014633,6,6,5.0,6.0,5.0,5.0,9,6,5
946,Samsung,Ejecutivo,27,1634.3588061809728,311.19621623818125,6.3719870323117265,1,1,2.0,2.0,3.0,3.0,1,4,5
947,Samsung,Estudiante,64,4112.109039116732,521.5794118957728,4.4113881199171585,2,1,4.0,5.0,4.0,4.0,9,8,6
948,Motorola,Ejecutivo,40,3204.135820451015,419.59416433175,7.378671417303589,1,2,1.0,1.0,2.0,2.0,7,6,4
949,Motorola,Ejecutivo,38,3282.349167332337,511.33790131157843,6.023378246039596,7,7,7.0,6.0,7.0,6.0,8,4,6
950,Xiaomi,Ingeniero,38,2279.3830463195636,429.4379945094813,5.087022688861835,5,5,6.0,6.0,7.0,6.0,2,3,5
951,Xiaomi,Ejecutivo,60,3232.104865712491,473.5607198689351,5.155529589282355,7,7,6.0,4.0,6.0,6.0,8,6,8
952,Apple,Creativo,30,3045.374675995213,414.6876611129147,7.203395310050255,5,4,5.0,5.0,5.0,4.0,8,2,6
953,Samsung,Ejecutivo,54,3339.7925715980814,551.0020209976294,5.413316072601743,1,1,4.0,3.0,5.0,6.0,8,2,5
954,Motorola,Ejecutivo,50,3118.8587460013423,484.01373400094633,4.890545401162683,6,5,7.0,7.0,7.0,7.0,10,3,5
955,Apple,Ejecutivo,41,3825.124836386083,638.2794160576246,7.6319246823223965,5,5,6.0,6.0,5.0,6.0,8,4,8
956,Apple,Estudiante,61,4084.851157365911,548.2101193676696,1.782991947793651,4,5,6.0,6.0,7.0,7.0,10,8,8
957,Apple,Estudiante,28,2438.119113840787,426.3012913766644,7.576177551283734,5,4,7.0,7.0,6.0,7.0,4,7,8
958,Apple,Creativo,34,2610.100277424234,314.09216877522147,7.941749483751598,7,6,7.0,7.0,7.0,7.0,1,4,4
959,Samsung,Creativo,21,1438.008966628415,201.2927376865189,8.005339044829396,1,1,2.0,3.0,2.0,3.0,5,5,5
960,Xiaomi,Estudiante,64,4537.8484746971935,701.3164088457753,3.902358693016911,6,5,7.0,7.0,7.0,6.0,10,10,8
961,Apple,Creativo,42,3304.7252609628117,505.00945805437647,5.3659881874329916,3,4,4.0,4.0,4.0,4.0,9,4,4
962,Xiaomi,Estudiante,47,3434.345662669716,568.1814661995758,5.320688507866618,6,6,5.0,5.0,3.0,3.0,8,8,7
963,Samsung,Ingeniero,26,2241.838480361871,244.94277120381946,5.728143386863695,6,5,6.0,5.0,7.0,7.0,1,2,7
964,Apple,Ejecutivo,38,2753.8401753308563,420.12640028458026,5.481568667380308,6,5,7.0,7.0,5.0,5.0,1,5,7
965,Samsung,Ejecutivo,37,3306.2416947737074,555.9183558552535,5.513244872897771,4,4,4.0,5.0,3.0,3.0,9,2,5
966,Apple,Creativo,36,2729.3534683969524,412.36773161314767,7.069123991029299,2,2,3.0,4.0,3.0,3.0,5,2,4
967,Xiaomi,Estudiante,36,2767.969480733055,358.07843812162315,5.828630240712266,7,6,6.0,6.0,7.0,7.0,1,10,4
968,Samsung,Estudiante,29,2714.946577441887,457.6173563576156,6.557524450060179,1,2,4.0,4.0,3.0,3.0,1,7,7
969,Xiaomi,Creativo,54,3803.980465340193,538.1815562938442,4.22207663971486,2,2,3.0,3.0,4.0,4.0,10,2,6
970,Apple,Estudiante,59,4771.1380287702195,674.454553712389,3.351355297484682,3,4,3.0,3.0,3.0,3.0,7,7,7
971,Xiaomi,Ingeniero,34,1819.3166112633478,225.3907040453268,6.869022269261697,2,1,3.0,3.0,2.0,2.0,2,6,5
972,Motorola,Ejecutivo,54,3849.9537191836316,567.5588022300966,4.977631469432909,1,2,4.0,4.0,2.0,3.0,7,5,7
973,Xiaomi,Creativo,56,3447.1971097639153,526.2325774832308,5.225018579721759,7,6,7.0,7.0,7.0,7.0,8,6,7
974,Samsung,Creativo,45,2778.956732622535,353.3885071582263,6.152750082287943,7,6,6.0,7.0,6.0,6.0,3,6,4
975,Samsung,Estudiante,58,3671.467896977826,497.53789071017667,4.7527577449847,1,1,3.0,3.0,2.0,2.0,7,10,7
976,Apple,Creativo,52,3627.3397042408806,509.3768118430212,4.471031666002556,3,2,4.0,4.0,5.0,4.0,7,2,8
977,Xiaomi,Ingeniero,64,4249.534537961705,589.6807482999236,3.2068962496621207,1,2,2.0,2.0,4.0,3.0,7,6,8
978,Samsung,Estudiante,35,1991.3468921607534,300.5399451515845,5.628788997651544,3,2,3.0,3.0,3.0,3.0,2,9,6
979,Apple,Estudiante,31,2279.4580851610904,359.9797925942076,6.010756311105899,3,2,5.0,5.0,6.0,5.0,3,10,5
980,Xiaomi,Estudiante,52,3740.6107757382297,572.2853068740641,4.99426140967926,1,2,2.0,3.0,2.0,2.0,7,10,5
981,Apple,Estudiante,61,3611.534774608173,552.9968106286161,3.1805839592199185,5,5,6.0,6.0,6.0,6.0,10,8,4
982,Samsung,Ingeniero,58,3342.6080476417424,584.9407929106918,5.668324133355958,7,7,7.0,7.0,6.0,7.0,8,6,5
983,Samsung,Estudiante,24,1071.9338462535277,181.9742569193869,7.562499176925506,3,4,4.0,4.0,3.0,3.0,4,10,6
984,Samsung,Creativo,58,3568.4032758123208,574.4587037663104,5.70139010715954,1,2,2.0,2.0,3.0,3.0,8,3,8
985,Samsung,Ingeniero,30,1925.1854005245932,268.0470225898403,7.5717670545711675,5,4,5.0,5.0,5.0,5.0,5,2,4
986,Apple,Ejecutivo,35,2258.0335584449713,385.9053408998202,5.722763565528289,7,6,6.0,6.0,6.0,5.0,2,6,8
987,Xiaomi,Ejecutivo,54,3564.089848360173,511.49585106435984,4.537953811418182,3,2,3.0,4.0,4.0,4.0,7,4,6
988,Apple,Creativo,30,2200.085561728551,350.5852506387122,5.3265476588822835,7,7,7.0,7.0,7.0,7.0,4,4,4
989,Apple,Creativo,53,3066.8810530703468,391.4638145514329,4.890425355065284,5,4,7.0,7.0,6.0,6.0,9,4,7
990,Samsung,Ingeniero,48,2342.0792173833865,359.62358920691406,4.514231592154682,7,7,7.0,7.0,7.0,7.0,1,2,5
991,Xiaomi,Ejecutivo,19,2101.1556525738215,266.4043361276063,6.986541991784739,4,3,5.0,4.0,5.0,5.0,3,3,6
992,Xiaomi,Ejecutivo,33,3026.4136069042365,500.76382375983087,8.222146758548046,6,7,7.0,7.0,7.0,7.0,8,4,4
993,Samsung,Ejecutivo,26,2101.6275105028135,359.03794967536123,8.430587740984288,4,3,4.0,4.0,6.0,6.0,3,3,8
994,Xiaomi,Ejecutivo,26,2167.1121517728616,301.73545338797453,8.403038978762464,5,5,4.0,3.0,4.0,5.0,2,5,4
995,Apple,Ejecutivo,55,3751.4052578430615,665.1895351076862,5.282111276650944,3,3,6.0,7.0,5.0,6.0,9,2,7
996,Samsung,Estudiante,28,3189.391788306126,464.1148534362451,5.965110955874216,1,1,3.0,4.0,4.0,4.0,10,9,6
997,Apple,Creativo,39,2166.1461030871146,244.32097042944082,5.699520507193162,2,3,2.0,2.0,3.0,3.0,3,3,4
998,Samsung,Estudiante,50,3292.755137063715,454.95737204142324,4.660496358530113,1,1,4.0,4.0,5.0,5.0,10,7,6
999,Motorola,Ejecutivo,53,2789.0135179336403,366.1449765721535,2.9902629259010682,7,6,6.0,6.0,7.0,7.0,2,4,6
1000,Apple,Ingeniero,62,4281.1592293677795,661.1539894944796,3.2429989051560106,2,1,3.0,3.0,4.0,4.0,8,2,8
